1195::F::1::10::3.71875::0.8862740946419078::['Horror', 'Thriller', 'Comedy', 'Drama', 'Action']::['3751', '648', '3483', '3863', '805']::['3578', '3751', '805']
1196::F::18::14::3.8839285714285716::0.7164587481182025::['Drama', 'Comedy', 'Romance', 'Action', "Children's"]::['1095', '3148', '357', '3252', '1784']::['357', '3252', '1784']
1197::M::35::1::4.166666666666667::1.0274023338281628::['Thriller', 'Drama', 'Crime', 'Comedy', 'Mystery']::['608', '1358', '2542', '924', '1214']::['2542', '924', '1214']
1198::M::1::10::3.656862745098039::1.4983330478693868::['Comedy', 'Action', "Children's", 'Drama', 'Thriller']::['2411', '2412', '2657', '1954', '1198']::['2411', '2412', '1198']
1199::M::50::13::3.631284916201117::1.0184466331237403::['Comedy', 'Drama', 'Action', 'Thriller', 'Romance']::['3104', '1376', '3548', '914', '1203']::['1376', '914', '1203']
1200::M::1::0::3.5641025641025643::1.0075324463788975::['Thriller', 'Drama', 'Action', 'Sci-Fi', 'Comedy']::['2853', '2336', '2580', '2856', '3793']::['2600', '3917', '3793']
1201::M::18::4::3.5757575757575757::1.1554955130265225::['Comedy', 'Drama', 'Action', 'Sci-Fi', 'Thriller']::['2005', '353', '3270', '2478', '1617']::['353', '2478', '1617']
1202::M::35::12::3.642679900744417::1.0851420482048066::['Drama', 'Comedy', 'Action', 'Sci-Fi', 'Thriller']::['2795', '3087', '3591', '2469', '2072']::['3591', '2469', '2072']
1203::F::25::1::4.011396011396012::0.7734085137977617::['Drama', 'Comedy', 'Thriller', 'Romance', 'Action']::['353', '1388', '1321', '2793', '1276']::['353', '1321', '1276']
1204::M::25::7::3.485294117647059::0.947017719239526::['Comedy', 'Drama', 'Action', 'Thriller', 'Sci-Fi']::['3948', '2005', '1240', '1676', '420']::['2005', '1240', '1676']
1205::F::56::0::3.9411764705882355::0.8310580241152636::['Drama', 'Comedy', 'Romance', 'Animation', "Children's"]::['539', '2424', '3809', '356', '339']::['3809', '356', '339']
1206::F::50::7::3.5602836879432624::1.3228423852669444::['Sci-Fi', 'Action', 'Thriller', 'Adventure', 'Horror']::['1591', '173', '2448', '1590', '2701']::['160', '880', '1591']
1207::M::50::0::2.394822006472492::1.0594492603747452::['Comedy', 'Drama', 'Thriller', 'Action', 'Horror']::['3360', '1097', '968', '1333', '2785']::['3360', '968', '2785']
1208::M::25::0::4.020833333333333::0.5947542676508417::['Drama', 'Comedy', 'Thriller', 'Sci-Fi', 'Horror']::['3150', '3509', '3753', '3173', '3354']::['3747', '3150', '3509']
1209::M::35::7::3.411764705882353::0.9737026680733433::['Drama', 'Comedy', 'Action', 'Adventure', 'Thriller']::['3791', '2369', '3441', '2802', '1983']::['3704', '3619', '2453']
1210::M::25::17::3.8974358974358974::1.0572065706711948::['Action', 'Sci-Fi', 'Adventure', 'Comedy', 'Thriller']::['2944', '2947', '1242', '1610', '21']::['1242', '1610', '21']
1211::M::18::4::3.842931937172775::1.25386931630978::['Drama', 'Comedy', 'Thriller', 'Action', 'Sci-Fi']::['2093', '1356', '2662', '2009', '2529']::['1200', '2009', '2529']
1212::F::50::1::3.8550724637681157::0.9672216645486136::['Crime', 'Drama', 'Thriller', 'Horror', 'Action']::['2023', '1627', '3272', '1620', '2605']::['2023', '1627', '1620']
1213::M::50::0::4.041666666666667::1.5405401289446794::['Drama', 'Comedy', 'Thriller', 'Romance', 'Action']::['2762', '955', '924', '1929', '1219']::['955', '1929', '1219']
1214::M::56::13::3.0217391304347827::1.0318647205483322::['Western', 'Adventure', 'Comedy', "Children's", 'Action']::['2367', '1009', '2013', '3674', '1011']::['2871', '1303', '2013']
1215::M::35::17::4.034782608695652::1.0209154867088122::['Sci-Fi', 'Action', 'Adventure', 'Drama', 'Thriller']::['2533', '2232', '2641', '1876', '674']::['3300', '2533', '674']
1216::M::25::2::3.6948356807511735::1.2766673149623127::['Action', 'Drama', 'Comedy', 'Thriller', 'Adventure']::['3040', '1077', '2090', '2137', '3760']::['2090', '2137', '3760']
1217::M::25::12::4.235294117647059::0.8985442539129096::['Comedy', 'Action', 'Drama', 'Adventure', 'Sci-Fi']::['3751', '3755', '648', '3538', '3624']::['648', '3538', '3624']
1218::M::56::15::3.4553191489361703::1.0237204801840236::['Drama', 'Comedy', 'Action', 'Thriller', 'Romance']::['3357', '380', '3893', '3897', '2340']::['3179', '3357', '3893']
1219::M::25::7::3.6315789473684212::1.1037811891963798::['Action', 'Thriller', 'Sci-Fi', 'Adventure', 'Drama']::['1495', '1867', '1382', '3784', '1661']::['2322', '1004', '1382']
1220::M::1::10::3.353846153846154::0.9676421657548544::['Comedy', 'Action', "Children's", 'Adventure', 'Drama']::['2404', '2411', '2372', '524', '3578']::['2372', '524', '3578']
1221::M::18::0::3.9638009049773757::1.3210964992615677::['Comedy', 'Sci-Fi', 'Action', 'Adventure', 'Drama']::['673', '2468', '840', '38', '2794']::['840', '38', '2794']
1222::M::35::0::3.2205882352941178::0.9049794966038491::['Thriller', 'Drama', 'Comedy', 'Sci-Fi', 'Action']::['3384', '2070', '2672', '1394', '1079']::['3384', '1394', '1079']
1223::M::25::2::3.9246575342465753::1.1046949398428823::['Comedy', 'Drama', 'Thriller', 'Action', 'Sci-Fi']::['3324', '3593', '3160', '180', '223']::['3160', '180', '223']
1224::M::50::13::4.046712802768166::0.9555327454108266::['Drama', 'Comedy', 'Action', 'Thriller', 'Romance']::['1635', '2395', '3456', '3319', '3624']::['3755', '1635', '3319']
1225::M::45::7::4.035714285714286::0.9442360047430204::['Drama', 'Comedy', 'Crime', 'War', 'Romance']::['2953', '2791', '2966', '1466', '2948']::['1265', '2791', '1466']
1226::M::18::20::3.2857142857142856::0.982846068597633::['Drama', 'Comedy', 'Thriller', 'Animation', "Children's"]::['3863', '3568', '3902', '3908', '3916']::['3915', '3949', '3943']
1227::M::50::1::3.826388888888889::0.7846607645550395::['Drama', 'Comedy', 'Romance', 'Thriller', 'Crime']::['125', '99', '568', '199', '2963']::['348', '1680', '568']
1228::M::25::1::3.7804878048780486::1.0362266237194155::['Drama', 'Action', 'Comedy', 'Thriller', 'Sci-Fi']::['3949', '3510', '2297', '3809', '337']::['3510', '2297', '337']
1229::F::25::4::4.0::1.0645812948447542::['Drama', 'Thriller', 'Comedy', "Children's", 'Sci-Fi']::['2966', '608', '1233', '3844', '2712']::['1233', '3844', '2712']
1230::M::25::11::3.9367588932806323::0.900127663963711::['Sci-Fi', 'Action', 'Comedy', 'Adventure', 'Thriller']::['527', '3265', '296', '1136', '1394']::['3265', '296', '1136']
1231::M::25::12::3.8454545454545452::0.7998450263117867::['Drama', 'Action', 'Thriller', 'Comedy', 'Sci-Fi']::['2340', '2058', '1885', '2321', '1769']::['1727', '2340', '2321']
1232::F::18::4::4.229629629629629::1.010615805966952::['Comedy', 'Drama', 'Romance', 'Action', 'War']::['562', '3052', '551', '3261', '3740']::['69', '562', '3052']
1233::F::45::20::3.8852459016393444::1.1028779142002734::['Sci-Fi', 'Drama', 'Action', 'Thriller', 'Comedy']::['29', '32', '589', '1270', '1240']::['29', '589', '1240']
1234::M::18::4::4.291666666666667::0.8405933750763338::['Action', 'Thriller', 'Sci-Fi', 'Comedy', 'Drama']::['2858', '589', '1673', '3481', '2291']::['1673', '3481', '2291']
1235::F::25::7::3.7::1.2206555615733703::['Drama', 'Romance', 'Thriller', 'Comedy', 'War']::['2316', '292', '2875', '2269', '1888']::['2875', '2269', '1888']
1236::F::25::1::3.375::0.6959705453537527::['Action', 'Sci-Fi', 'Adventure', 'Thriller', 'Drama']::['1210', '2405', '3698', '3527', '1200']::['1127', '2405', '3698']
1237::M::18::4::3.7666666666666666::1.3337499349161706::['Comedy', 'Drama', 'Horror', 'Action', 'Thriller']::['1954', '1617', '1805', '1892', '3386']::['1805', '1892', '3386']
1238::F::35::20::3.7111111111111112::0.9338622839755865::['Drama', 'Comedy', 'Romance', 'Horror', 'Thriller']::['3176', '2997', '2575', '1959', '2762']::['2070', '2997', '2575']
1239::F::25::20::3.8636363636363638::1.0020639856840277::['Drama', 'Comedy', 'Thriller', 'Action', 'Crime']::['1682', '805', '2321', '3386', '52']::['1682', '805', '2321']
1240::F::18::14::3.066666666666667::1.0624918300339485::['Drama', 'Comedy', 'Action', 'Romance', 'Sci-Fi']::['3755', '3720', '3534', '3798', '3594']::['3623', '3798', '3594']
1241::M::1::10::4.247422680412371::1.005458584761781::['Comedy', 'Drama', 'Thriller', 'Romance', 'Action']::['661', '1544', '1600', '3', '3507']::['1600', '3', '3507']
1242::F::35::0::3.641109298531811::1.1488302055721296::['Drama', 'Comedy', 'Romance', 'Thriller', 'Crime']::['3859', '3823', '3893', '3228', '3897']::['3598', '3241', '3893']
1243::M::35::15::3.6::0.8743251365736003::['Sci-Fi', 'Action', 'Comedy', 'Drama', 'Thriller']::['708', '2617', '2259', '3578', '3320']::['2259', '3578', '3320']
1244::M::25::4::3.3812154696132595::1.1627176505017536::['Action', 'Drama', 'Comedy', 'Thriller', 'Romance']::['3821', '3537', '3949', '3947', '2455']::['3949', '3947', '2455']
1245::M::25::17::4.333333333333333::0.6666666666666665::['Sci-Fi', 'Action', 'Thriller', 'Drama', 'Adventure']::['1374', '1584', '3527', '2916', '2968']::['3527', '2916', '2968']
1246::M::18::4::3.6363636363636362::0.935774403038065::['Action', 'Comedy', 'Drama', 'Sci-Fi', 'Thriller']::['3827', '3910', '3948', '3615', '3897']::['3910', '3948', '3897']
1247::M::35::0::3.8055555555555554::1.0225090177392202::['Drama', 'Thriller', 'Action', 'Sci-Fi', 'Comedy']::['3300', '3793', '3578', '3863', '3827']::['3793', '3578', '3827']
1248::F::35::20::3.595744680851064::1.3473310807648988::['Drama', 'Comedy', 'Thriller', 'Crime', 'Mystery']::['350', '1460', '2413', '695', '2875']::['2686', '2184', '3176']
1249::M::35::2::3.96::0.82365041127896::['Sci-Fi', 'Action', 'Drama', 'Thriller', 'War']::['2288', '3699', '2529', '1584', '2968']::['2529', '1584', '2968']
1250::M::50::0::4.190476190476191::0.9060141709733548::['Comedy', 'Drama', 'Thriller', 'Film-Noir', 'Crime']::['2707', '2600', '3911', '3893', '3910']::['3911', '3893', '3910']
1251::M::25::7::3.3777777777777778::1.252355804764922::['Comedy', 'Drama', 'Romance', 'Action', 'Adventure']::['2396', '2700', '2762', '3176', '2987']::['2762', '3176', '2987']
1252::M::56::13::4.087378640776699::0.7387577623202632::['Drama', 'Comedy', 'Action', 'Romance', 'War']::['2237', '1859', '36', '3747', '2395']::['215', '3794', '36']
1253::F::35::20::3.5405405405405403::1.2859867300940877::['Drama', 'Comedy', 'Romance', 'War', "Children's"]::['671', '2295', '3129', '1914', '1794']::['671', '1914', '1794']
1254::F::18::1::4.118181818181818::0.9791630766008853::['Romance', 'Drama', 'Comedy', 'Action', 'War']::['2146', '3257', '2485', '2497', '1888']::['2146', '2485', '1888']
1255::M::25::17::3.7787234042553193::1.2177649862730773::['Drama', 'Comedy', 'Romance', 'Action', 'Thriller']::['2791', '1079', '2915', '2626', '1073']::['2915', '2626', '1073']
1256::M::25::20::3.5::1.5::['Drama', 'Action', 'Thriller', 'Comedy', 'Crime']::['2672', '1197', '2794', '593', '3011']::['1197', '593', '3011']
1257::F::18::14::3.36734693877551::1.272854377919402::['Adventure', 'Action', 'Comedy', 'Drama', 'Sci-Fi']::['3489', '2950', '673', '153', '1288']::['1894', '2735', '673']
1258::M::45::7::4.261904761904762::0.9526785249401213::['Film-Noir', 'Crime', 'Drama', 'Thriller', 'Comedy']::['608', '1179', '1912', '50', '1213']::['1912', '50', '1213']
1259::M::35::7::3.9833333333333334::1.0565930573730309::['Sci-Fi', 'Drama', 'Horror', 'Action', 'Thriller']::['1196', '1748', '3703', '1214', '541']::['3703', '1214', '541']
1260::M::25::17::3.789029535864979::0.7275514591490484::['Drama', 'Thriller', 'Action', 'Comedy', 'Crime']::['597', '3081', '3620', '288', '105']::['3081', '288', '105']
1261::M::18::4::3.7487179487179487::1.0589960884341687::['Comedy', 'Thriller', 'Action', 'Drama', 'Sci-Fi']::['2456', '277', '891', '2399', '487']::['648', '1544', '487']
1262::M::25::4::3.4240506329113924::1.0925194653855996::['Comedy', 'Drama', 'Action', 'Thriller', 'Romance']::['3752', '3273', '3821', '3316', '3825']::['3827', '3755', '3752']
1263::M::1::10::3.139784946236559::1.1816220961562276::['Comedy', 'Drama', 'Romance', 'Action', 'Thriller']::['2987', '2701', '3793', '2600', '3751']::['2763', '2987', '3751']
1264::M::25::1::3.586497890295359::0.883056942466513::['Drama', 'Comedy', 'Action', 'Thriller', 'Sci-Fi']::['2598', '1513', '2762', '3318', '3327']::['2723', '1513', '2762']
1265::F::18::20::2.5::0.0::['Comedy', 'Drama', 'Action']::[]::[]
1266::M::25::4::3.4279210925644916::1.1218117878006886::['Drama', 'Comedy', 'Thriller', 'Romance', 'Action']::['2412', '2643', '1365', '3943', '3827']::['910', '2640', '1365']
1267::M::25::15::3.6::1.124068241595993::['Drama', 'Action', 'Sci-Fi', 'Comedy', 'Adventure']::['1380', '1220', '952', '1275', '3535']::['1032', '1220', '952']
1268::M::50::2::4.257425742574258::1.0914017269705727::['Drama', 'Comedy', 'Action', 'Thriller', 'War']::['2613', '551', '2239', '2238', '3317']::['2239', '2238', '3317']
1269::F::56::13::4.25::0.9682458365518543::['Drama', 'Comedy', 'Action', 'Adventure', 'Thriller']::['314', '2762', '3114', '3176', '2987']::['3114', '3176', '2987']
1270::M::25::6::3.0344827586206895::1.4259360778024368::['Drama', 'Thriller', 'Sci-Fi', 'Action', 'Comedy']::['3190', '3593', '3623', '3535', '3755']::['3863', '3745', '3755']
1271::F::45::6::4.2823529411764705::0.9153818194789136::['Comedy', "Children's", 'Drama', 'Romance', 'Adventure']::['2628', '2193', '558', '1702', '673']::['2628', '2193', '558']
1272::M::18::20::3.535211267605634::1.120625905534373::['Comedy', 'Action', 'Drama', 'Adventure', 'Sci-Fi']::['783', '2394', '50', '47', '707']::['2394', '50', '47']
1273::M::35::2::3.9820359281437128::0.7579759834741081::['Comedy', 'Drama', 'Romance', 'Thriller', 'Action']::['2874', '633', '11', '852', '3448']::['3129', '2406', '633']
1274::M::45::7::3.786363636363636::0.7976074761124118::['Drama', 'Action', 'Comedy', 'Thriller', 'Adventure']::['2847', '3134', '3629', '3140', '3742']::['3629', '3140', '3742']
1275::M::50::17::4.466666666666667::0.7630348761506397::['War', 'Drama', 'Romance', 'Action', 'Adventure']::['161', '1927', '1944', '1960', '2944']::['1944', '1960', '2944']
1276::M::35::17::4.1558441558441555::0.8068688086757954::['Comedy', 'Drama', 'Romance', 'Crime', 'Action']::['2109', '2174', '125', '1965', '1243']::['2174', '1965', '1243']
1277::F::18::0::3.675675675675676::1.2531916885805003::['Horror', 'Thriller', 'Comedy', 'Drama', 'Action']::['2122', '1995', '2338', '2858', '318']::['2338', '2858', '318']
1278::M::18::4::4.0508474576271185::0.9464246514110995::['Drama', 'Comedy', 'Fantasy', 'Action', 'War']::['50', '2109', '1645', '1034', '1834']::['50', '2109', '1834']
1279::M::35::1::2.9519774011299433::0.9208562949089677::['Drama', 'Comedy', 'Romance', 'Action', 'Sci-Fi']::['3481', '2313', '1291', '1357', '300']::['3521', '1357', '300']
1280::M::1::10::4.225806451612903::0.8691737796972565::['Comedy', 'Drama', 'Thriller', 'Action', 'Crime']::['3409', '2959', '3623', '3752', '2502']::['3623', '3752', '2502']
1281::M::25::19::3.4791666666666665::1.0734727523323546::['Drama', 'Comedy', 'Musical', 'Romance', 'Action']::['551', '2746', '3949', '3851', '3897']::['3949', '3851', '3897']
1282::M::50::1::4.095238095238095::0.8109231602822096::['Comedy', 'Drama', 'Romance', 'Action', 'Sci-Fi']::['2324', '34', '1270', '3868', '1394']::['1270', '3868', '1394']
1283::F::18::1::3.347826086956522::1.338678636377448::['Comedy', 'Drama', "Children's", 'Animation', 'Romance']::['364', '783', '608', '296', '784']::['2355', '1', '919']
1284::M::45::16::3.4220907297830374::1.1527110517768189::['Thriller', 'Drama', 'Comedy', 'Action', 'Crime']::['3785', '277', '487', '3752', '3860']::['277', '487', '3860']
1285::M::35::4::3.916151809355693::1.0175140699343503::['Drama', 'Comedy', 'Action', 'Thriller', 'Romance']::['3718', '3300', '1962', '1619', '2689']::['3539', '3300', '1619']
1286::M::35::17::3.5::1.0361126443416786::['Drama', 'Comedy', 'Western', 'Thriller', 'Sci-Fi']::['3508', '2921', '266', '2401', '2012']::['3871', '3508', '266']
1287::F::50::7::3.9468085106382977::0.993243357685891::['Drama', 'Comedy', 'Thriller', 'Action', 'Crime']::['3513', '3562', '3409', '3717', '3646']::['3755', '3786', '3513']
1288::F::35::19::3.75968992248062::0.7652855149261674::['Drama', 'Comedy', 'Romance', 'Crime', 'Thriller']::['3476', '3499', '152', '532', '3550']::['3499', '152', '3550']
1289::M::45::6::4.3076923076923075::0.910166120476864::['Drama', 'Adventure', 'Action', 'War', 'Sci-Fi']::['296', '608', '2019', '912', '1231']::['2019', '912', '1231']
1290::M::35::0::4.181818181818182::0.8547388562576841::['Drama', 'Comedy', 'Action', 'Romance', 'Thriller']::['1129', '2135', '70', '1997', '648']::['2135', '1997', '648']
1291::F::35::0::3.8063241106719365::0.8880183592779634::['Drama', 'Comedy', 'Romance', 'Thriller', 'Musical']::['3101', '2417', '3701', '2929', '496']::['2022', '3101', '3701']
1292::M::25::7::3.3958333333333335::1.3028747594795473::['Comedy', 'Action', 'Drama', 'Sci-Fi', 'Horror']::['3753', '3515', '3457', '3578', '3793']::['3160', '3515', '3578']
1293::M::25::5::3.426470588235294::1.1023527842300094::['Comedy', 'Drama', 'Romance', 'Thriller', 'Crime']::['2395', '21', '357', '367', '2390']::['2359', '2502', '1883']
1294::F::50::20::3.9272030651340994::0.8523504986551331::['Comedy', 'Drama', 'Romance', 'Musical', 'Fantasy']::['788', '2105', '2143', '2193', '3489']::['1967', '2968', '788']
1295::F::35::6::3.575::0.9457140159688868::['Film-Noir', 'Drama', 'Thriller', 'Crime', 'Mystery']::['3571', '3949', '3855', '3298', '3578']::['3949', '3855', '3298']
1296::M::1::0::3.8958333333333335::0.9626262543456601::['Drama', 'Comedy', 'Thriller', 'Romance', 'Crime']::['1079', '1307', '2917', '2918', '1225']::['2917', '2918', '1225']
1297::M::25::7::3.4455852156057496::1.1537885174258067::['Comedy', 'Drama', 'Action', 'Sci-Fi', 'Thriller']::['1831', '2902', '2523', '2122', '2903']::['2177', '1644', '2523']
1298::M::35::6::3.8273615635179152::0.7416202063789894::['Drama', 'Comedy', 'Action', 'Adventure', 'Thriller']::['2414', '1379', '1378', '828', '1274']::['1379', '1378', '828']
1299::M::25::14::3.7905982905982905::1.241620316187573::['Action', 'Sci-Fi', 'Comedy', 'Horror', 'Thriller']::['2641', '3753', '95', '353', '2023']::['2641', '3753', '353']
1300::M::1::10::3.4819277108433737::1.4172895035746766::['Horror', 'Comedy', 'Thriller', 'Action', 'Drama']::['2987', '2701', '2714', '3793', '2060']::['2714', '3793', '2060']
1301::F::25::2::3.824::1.0124346892516105::['Drama', 'Action', 'Romance', 'Comedy', 'Thriller']::['3865', '47', '3706', '1035', '3897']::['3865', '47', '1035']
1302::M::18::4::4.296296296296297::0.8950404424884867::['Thriller', 'Action', 'Drama', 'Comedy', 'Crime']::['3793', '457', '1047', '2841', '1059']::['1047', '2841', '1059']
1303::M::25::19::3.3526490066225167::1.1493489098349354::['Drama', 'Comedy', 'Action', 'Thriller', 'Sci-Fi']::['1827', '923', '1348', '3823', '1250']::['1348', '3823', '1250']
1304::M::25::14::3.9642857142857144::1.0628625831914016::['Action', 'Comedy', 'Sci-Fi', 'Thriller', 'Drama']::['2968', '1097', '2628', '2100', '1073']::['2628', '2100', '1073']
1305::M::45::20::4.333333333333333::0.5634361698190109::['Documentary', 'Drama', 'Comedy', 'War', 'Musical']::['3859', '556', '2677', '3142', '3539']::['2677', '3142', '3539']
1306::M::25::3::3.9285714285714284::0.8582867824578885::['Sci-Fi', 'Action', 'Comedy', 'Thriller', 'Crime']::['2978', '2318', '2506', '2065', '2908']::['2318', '2065', '2908']
1307::M::56::13::4.333333333333333::0.5634361698190109::['Action', 'Thriller', 'Drama', 'Comedy', 'Sci-Fi']::['969', '1036', '1214', '2028', '1240']::['1214', '2028', '1240']
1308::M::1::10::3.606741573033708::1.097678628478186::['Comedy', 'Action', 'Drama', 'Sci-Fi', 'Adventure']::['110', '3555', '1197', '3753', '3827']::['1197', '3753', '3827']
1309::M::25::14::3.7083333333333335::1.2409393843196193::['Comedy', 'Action', 'Romance', 'Drama', 'Sci-Fi']::['3617', '3316', '3301', '3273', '3908']::['3617', '3316', '3301']
1310::M::45::0::3.75::0.9682458365518543::['Drama', 'Comedy', 'Romance', 'War', 'Thriller']::['1231', '1295', '2243', '3111', '1960']::['3360', '2243', '3111']
1311::M::18::10::3.478723404255319::1.231058387438235::['Action', 'Adventure', "Children's", 'Sci-Fi', 'Comedy']::['2716', '1219', '3499', '1333', '1342']::['1219', '3499', '1333']
1312::M::25::14::3.270967741935484::1.0734910034291336::['Sci-Fi', 'Action', 'Animation', "Children's", 'Adventure']::['1590', '546', '2643', '611', '2701']::['329', '2054', '2012']
1313::M::18::4::3.6551724137931036::1.0264052459404975::['Action', 'Thriller', 'Drama', 'Sci-Fi', 'War']::['3753', '3273', '3827', '3863', '3755']::['3753', '3273', '3755']
1314::F::18::4::2.789473684210526::1.515844297254175::["Children's", 'Comedy', 'Animation', 'Adventure', 'Drama']::['146', '2643', '2036', '1707', '169']::['455', '2546', '2084']
1315::M::35::7::4.5054945054945055::0.6853831265719857::['Drama', 'Comedy', 'Romance', 'Thriller', 'Mystery']::['3328', '3783', '3787', '3859', '3720']::['3787', '3859', '3720']
1316::M::50::2::3.236842105263158::0.9849982774848894::['Comedy', 'Sci-Fi', 'Drama', 'Action', 'Thriller']::['3929', '1580', '3928', '2792', '3596']::['2791', '3929', '2792']
1317::M::45::7::3.7::0.8584777964421229::['Comedy', 'Drama', 'Action', 'Thriller', 'Sci-Fi']::['2293', '3825', '3901', '3826', '335']::['1012', '3825', '3901']
1318::M::18::16::3.0476190476190474::1.2140522651411392::['Comedy', 'Drama', 'Action', 'Thriller', 'Adventure']::['3481', '3160', '3513', '3555', '3753']::['3513', '3555', '3753']
1319::F::25::3::3.2142857142857144::1.3190132366156706::['Comedy', 'Drama', 'Action', 'Thriller', 'Romance']::['2791', '2961', '2706', '1777', '2724']::['2706', '1777', '2724']
1320::M::25::4::4.017094017094017::0.9150489780259993::['Action', 'Thriller', 'Drama', 'Sci-Fi', 'Crime']::['50', '1089', '2804', '1230', '1244']::['2804', '1230', '1244']
1321::F::25::14::3.2923976608187133::1.1065464872365642::['Drama', 'Comedy', 'Action', 'Thriller', 'Adventure']::['1136', '1080', '3481', '3751', '3408']::['1080', '3751', '3408']
1322::M::56::0::4.1171875::0.8031944076687889::['Comedy', 'Drama', 'Romance', 'Musical', 'Adventure']::['515', '750', '541', '1097', '2455']::['750', '541', '1097']
1323::F::35::2::3.7027027027027026::0.9963410049279328::['Romance', 'Drama', 'Comedy', 'Thriller', 'Action']::['3638', '1380', '1230', '2143', '2146']::['3548', '3244', '1230']
1324::M::35::16::4.037037037037037::0.9993138935727435::['Drama', 'Comedy', 'Thriller', 'Action', 'Sci-Fi']::['1292', '3424', '3386', '2018', '2019']::['1292', '2018', '2019']
1325::M::25::1::3.9858156028368796::0.7988095362585181::['Comedy', 'Drama', 'Action', 'Animation', "Children's"]::['3510', '3753', '3893', '3948', '3952']::['3893', '3948', '3952']
1326::F::25::0::3.918918918918919::0.8179862675903543::['Drama', 'Comedy', 'Thriller', 'Romance', 'Action']::['150', '1914', '357', '2336', '497']::['1914', '2336', '497']
1327::M::1::10::3.507042253521127::1.4522759160169287::['War', 'Drama', 'Action', 'Comedy', 'Musical']::['1688', '1566', '2394', '1772', '1093']::['1566', '1772', '1093']
1328::M::35::14::3.552::1.0155274491612725::['Action', 'Adventure', 'Sci-Fi', 'Thriller', 'War']::['1320', '1391', '2735', '736', '517']::['780', '1479', '2735']
1329::M::18::14::3.28641975308642::1.161921895169388::['Comedy', 'Action', 'Thriller', 'Drama', 'Adventure']::['1197', '141', '3911', '3897', '3276']::['1197', '3911', '3897']
1330::M::56::1::4.260869565217392::0.7642780796194325::['Drama', 'Comedy', 'Action', 'Western', 'Adventure']::['1304', '1201', '3494', '3671', '3508']::['3494', '3671', '3508']
1331::M::45::0::3.98::0.770021644717428::['Drama', 'Comedy', 'Romance', 'War', 'Thriller']::['1682', '1124', '21', '1082', '1962']::['21', '1082', '1962']
1332::M::25::7::3.5::1.3228756555322954::['Comedy', 'Drama', 'Action', 'Adventure', 'Romance']::['1500', '3671', '3481', '2716', '2791']::['1500', '2716', '2791']
1333::M::25::17::3.6965888689407542::1.432956240993223::['Action', 'Drama', 'Comedy', 'Sci-Fi', 'Thriller']::['1307', '3360', '3481', '3555', '1370']::['3360', '3481', '1370']
1334::M::50::7::3.9152542372881354::1.0781046707653725::['Drama', 'Comedy', 'Thriller', 'Action', 'Sci-Fi']::['3219', '2763', '3108', '32', '1079']::['3108', '32', '1079']
1335::M::35::0::3.0749185667752443::1.228432004145272::['Drama', 'Comedy', 'Thriller', 'Sci-Fi', 'Action']::['2710', '2976', '3203', '2369', '3949']::['232', '2318', '3949']
1336::F::50::20::4.086956521739131::0.717061847933506::['Drama', 'Comedy', 'Thriller', 'Animation', "Children's"]::['1089', '1', '1617', '608', '3952']::['1617', '608', '3952']
1337::M::56::17::3.8153846153846156::0.9590429154159199::["Children's", 'Animation', 'Musical', 'Comedy', 'Drama']::['2015', '3775', '3034', '1014', '1015']::['3615', '2015', '1015']
1338::M::25::0::4.03030303030303::0.9608975754974511::['Action', 'Drama', 'Thriller', 'Comedy', 'Crime']::['474', '3536', '1825', '2013', '1240']::['3536', '2013', '1240']
1339::M::35::18::2.788732394366197::1.5097382755900417::['Comedy', 'Action', 'Thriller', 'Drama', 'Adventure']::['1247', '2966', '648', '3623', '1249']::['1247', '2966', '1249']
1340::M::25::7::2.16497461928934::1.3013821720507204::['Drama', 'Action', 'Comedy', 'Thriller', 'Sci-Fi']::['383', '1548', '454', '3298', '3717']::['3250', '3773', '3298']
1341::M::18::7::2.3793103448275863::1.69000700066798::['Horror', 'Thriller', 'Comedy', 'Sci-Fi', 'Action']::['1891', '1322', '1328', '2516', '3574']::['2389', '12', '2974']
1342::M::35::0::2.9782608695652173::1.0212764910040304::['Horror', 'Action', 'Thriller', 'Sci-Fi', 'Drama']::['3418', '2628', '1527', '1573', '380']::['2628', '1573', '380']
1343::M::35::14::4.415770609318996::0.9114378913657222::['Comedy', 'Drama', 'Sci-Fi', 'Action', 'Thriller']::['648', '3755', '3617', '3624', '3753']::['3755', '3617', '3624']
1344::F::25::9::3.72::0.5552176750308537::['Drama', 'Comedy', "Children's", 'Sci-Fi', 'Animation']::['1394', '3421', '1079', '1197', '1835']::['1394', '1197', '1835']
1345::F::25::2::3.7195767195767195::1.2643620767190569::['Comedy', 'Romance', 'Drama', 'Action', 'Sci-Fi']::['2700', '156', '3466', '691', '372']::['69', '3466', '691']
1346::M::35::20::3.5357142857142856::1.0516022760239612::['Action', 'Comedy', 'Thriller', 'Drama', 'Sci-Fi']::['3744', '1333', '2160', '2747', '1219']::['3793', '2160', '1219']
1347::F::18::1::3.707317073170732::1.2212995032752516::['Drama', 'Comedy', 'Thriller', 'Action', 'Romance']::['450', '1392', '1584', '628', '337']::['450', '628', '337']
1348::F::1::10::3.89247311827957::0.8355329969919315::["Children's", 'Animation', 'Comedy', 'Musical', 'Adventure']::['3565', '3225', '3821', '3286', '3299']::['904', '3189', '3565']
